task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0028,MATH500,test/prealgebra/1840.json,Prealgebra,2,128,128,120,248,0,0,0,0,,,120,127,1192,119,119,7386,7505,7505,1008.4,17.1947,True,4,471,0,4.853343781648491,0.6466813832976004,0.03821530536731095,36.42434508127192,4.160239669421487,4.178298994974875,0.20673553719008264,0.16233668341708543,0.8600693828973429,0.6782912011691625,40.71611570247934,40.77656030150754,40.77656030150754,93.3203125,1062.453125,1062.453125,16,16,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0028/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0028/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0028/runner.log,NA,78,NA,78,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0029,MATH500,test/precalculus/779.json,Precalculus,2,128,128,74,202,0,0,0,0,,,74,127,1231,117,117,7379,7496,7496,632.479,17.211,True,4,457,0,4.648787513892396,0.6201690920347379,0.03660462609364091,34.8473112041374,4.175934426229508,4.186852028639618,0.2649704918032787,0.12158472553699284,1.1064993986562752,0.5090572547661496,40.836816393442625,40.96813603818615,40.96813603818615,67.0546875,1062.26953125,1062.26953125,16,16,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/runner.log,NA,-2 + 7i,NA,-2+7i,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0030,MATH500,test/counting_and_probability/666.json,Counting & Probability,2,128,128,117,245,0,0,0,0,,,117,127,1234,118,118,7356,7474,7474,991.525,17.2648,True,4,562,0,5.063564332702293,0.6774905449160146,0.03987058529686845,37.84507982261694,4.1483586429725365,4.178353518821604,0.30740387722132473,0.13855155482815057,1.2752215309543509,0.5789173766544073,41.03550888529887,41.16031914893617,41.16031914893617,67.3984375,1062.69140625,1062.69140625,16,16,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/runner.log,NA,225,NA,225,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0031,MATH500,test/number_theory/864.json,Number Theory,3,128,128,62,190,0,0,0,0,,,62,127,1228,119,119,7369,7488,7488,521.008,17.2344,True,4,396,0,4.017746210720169,0.5365579875427576,0.031635796934804485,30.084883625872628,4.193013628620101,4.1950431654676255,0.0999045996592845,0.10167785771382894,0.41890134793321504,0.42654300208178775,41.22682282793867,41.30063788968825,41.306,67.1171875,1062.171875,1062.171875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/runner.log,NA,52_8,NA,52_8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0032,MATH500,test/prealgebra/1302.json,Prealgebra,4,128,128,49,177,0,0,0,0,,,49,127,1498,123,123,7363,7486,7486,398.374,17.2484,True,4,386,0,3.7794234684596564,0.5048655448116025,0.029759239909131152,28.292764084888987,4.19198231511254,4.1920136108887105,0.10608681672025723,0.10954443554843876,0.4447140595579036,0.45921176481617637,41.29435048231511,40.989548438751,41.29435048231511,66.94140625,1062.30078125,1062.30078125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/runner.log,NA,11\sqrt2,NA,11\sqrt2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0033,MATH500,test/counting_and_probability/134.json,Counting & Probability,4,128,128,90,218,0,0,0,0,,,90,127,1509,121,121,7356,7477,7477,743.802,17.2648,True,4,496,0,4.260356002103983,0.5697948377830657,0.03354611025278727,31.85468182773148,4.193218020917136,4.1972832792207795,0.1030852775543041,0.09593425324675325,0.43225904353195277,0.4026632370571292,40.93614963797265,40.712,40.93614963797265,67.6015625,1062.59375,1062.59375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/runner.log,NA,720,NA,720,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0034,MATH500,test/algebra/1072.json,Algebra,4,128,128,87,215,0,0,0,0,,,87,127,1514,122,122,7371,7493,7493,713.115,17.2297,True,4,383,0,3.591181684976177,0.47927154477194406,0.0282770211415447,26.908724365526496,4.1973208773355,4.197587755102041,0.10741429731925263,0.10029387755102043,0.45085227266242167,0.4209923523198668,40.7281925264013,40.619130612244895,40.7281925264013,67.42578125,1062.703125,1062.703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/runner.log,NA,\frac{243}{625},NA,\frac{243}{625},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0035,MATH500,test/counting_and_probability/119.json,Counting & Probability,4,128,128,72,200,0,0,0,0,,,72,127,1613,122,122,7355,7477,7477,590.164,17.2672,True,4,298,0,3.823292977738718,0.5113405079227923,0.030104669116052897,28.586761594552396,4.186404586404587,4.202322448979592,0.13266994266994267,0.06725306122448979,0.5554100564714816,0.2826190489462724,40.66536281736282,40.62633061224489,40.668,67.296875,1062.14453125,1062.14453125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/runner.log,NA,-125,NA,-125,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0036,MATH500,test/number_theory/627.json,Number Theory,2,128,128,80,208,0,0,0,0,,,80,127,1537,122,122,7375,7497,7497,655.738,17.2203,True,4,296,0,4.0982742063924,0.5466552229414966,0.03226987564088504,30.724761725323823,4.193575184880855,4.192679032258065,0.10083237469186525,0.11140322580645162,0.4228481443404144,0.4670779689646202,40.677115858668856,40.65277741935484,40.68,67.65234375,1062.68359375,1062.68359375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0037,MATH500,test/intermediate_algebra/428.json,Intermediate Algebra,2,128,128,68,196,0,0,0,0,,,68,127,1523,118,118,7370,7488,7488,576.271,17.232,True,4,325,0,3.956812130799996,0.5284204234508542,0.031156001029921228,29.62860923543037,4.194366013071895,4.190915918367347,0.1095359477124183,0.11292979591836735,0.4594338562945875,0.4732792793722616,40.71172549019608,40.715746122448984,40.718,67.5234375,1062.53125,1062.53125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/runner.log,NA,"3, 5, 7",NA,"3,5,7",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0038,MATH500,test/geometry/967.json,Geometry,3,128,128,73,201,0,0,0,0,,,73,127,1497,118,118,7370,7488,7488,618.644,17.232,True,4,600,0,4.106069491432927,0.5483532974670041,0.032331255838054546,30.746248351849758,4.190768292682927,4.191816260162602,0.11294715447154471,0.10290894308943088,0.47333535370811025,0.4313753809584242,40.77146341463415,40.76766504065041,40.775,66.61328125,1061.765625,1061.765625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/runner.log,NA,72,NA,72,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0039,MATH500,test/algebra/24.json,Algebra,1,128,128,81,209,0,0,0,0,,,81,127,1549,122,122,7365,7487,7487,663.934,17.2437,True,4,455,0,3.484661125031463,0.4654282255952268,0.02743827657505089,26.089657843110565,4.19548181083266,4.19905305466238,0.10057639450282943,0.0787459807073955,0.42196643373575077,0.33065855083177387,40.826,40.833958199356914,40.833958199356914,67.53515625,1062.49609375,1062.49609375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/runner.log,NA,2000,NA,2000,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0040,MATH500,test/number_theory/45.json,Number Theory,3,128,128,66,194,0,0,0,0,,,66,127,1558,122,122,7348,7470,7470,540.984,17.2836,True,4,385,0,4.409872941579515,0.5903444366237637,0.034723408988815076,32.94175087359898,4.196172950819672,4.193055510204082,0.11366803278688525,0.08635836734693877,0.4769707245532115,0.3621054280563099,40.895,40.88695591836735,40.895,67.01171875,1062.21875,1062.21875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/runner.log,NA,23,NA,23,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0041,MATH500,test/prealgebra/930.json,Prealgebra,2,128,128,150,278,0,0,0,0,,,150,127,1529,237,237,7356,7593,7593,632.911,17.2648,True,4,459,0,4.256441599937468,0.5605744238031698,0.033515288188484,32.319161068325194,4.192154430379747,4.196750000000001,0.09185569620253164,0.09156,0.38507326379105916,0.3842544300000001,40.945,40.95697,40.95697,67.30078125,1062.49609375,1062.49609375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0042,MATH500,test/geometry/627.json,Geometry,4,128,128,89,217,0,0,0,0,,,89,127,1544,121,121,7355,7476,7476,735.537,17.2672,True,4,432,0,3.333719020697537,0.4459228224582045,0.026249756068484544,24.922883398734786,4.1924082125603865,4.194730612244898,0.09917391304347827,0.0894734693877551,0.4157775275152279,0.3753171010245731,41.020096618357485,41.03514693877551,41.03514693877551,67.21875,1062.2109375,1062.2109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0043,MATH500,test/algebra/2214.json,Algebra,2,128,128,78,206,0,0,0,0,,,78,127,1543,122,122,7366,7488,7488,639.344,17.2414,True,4,377,0,4.20063698885307,0.5609825038532411,0.033075881801992675,31.454369772531788,4.190698755186721,4.193027732463295,0.08735601659751037,0.09310277324632953,0.3660827500132573,0.39038251019110143,41.09308215767635,41.07969983686786,41.096,67.02734375,1062.05859375,1062.05859375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/runner.log,NA,4,NA,4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0044,MATH500,test/intermediate_algebra/1454.json,Intermediate Algebra,5,128,128,124,252,0,0,0,0,,,124,127,1550,123,123,7360,7483,7483,1008.13,17.2554,True,4,305,0,4.009805965820178,0.535855401018332,0.03157327532141872,30.005378042232387,4.189689320388349,4.201772946859903,0.10508737864077669,0.059140096618357486,0.4402834679988688,0.24849325804569536,41.14266828478964,41.15740096618357,41.15740096618357,67.62890625,1062.55078125,1062.55078125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/runner.log,NA,70 \sqrt{2},NA,70\sqrt{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0045,MATH500,test/prealgebra/1558.json,Prealgebra,5,128,128,103,231,0,0,0,0,,,103,127,1540,123,123,7355,7478,7478,837.398,17.2672,True,4,458,0,3.7460801686302636,0.500946799763341,0.029496694241183178,28.01318750101711,4.190113654946852,4.190961290322581,0.1008062142273099,0.09133870967741936,0.42238949473734877,0.382796996566077,41.21762878168438,41.22325806451613,41.22325806451613,67.375,1062.49609375,1062.49609375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/runner.log,NA,1.25,NA,1.25,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0046,MATH500,test/geometry/178.json,Geometry,3,128,128,76,204,0,0,0,0,,,76,127,1530,122,122,7415,7537,7537,622.951,17.1274,True,4,424,0,3.771298826293282,0.5003713448710736,0.029695266348766,28.424279253772468,4.192124797406807,4.195684039087948,0.0846612641815235,0.08115309446254071,0.3549105849551734,0.34049274315907857,41.279384116693684,41.27394462540717,41.286,67.328125,1062.546875,1062.546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0047,MATH500,test/precalculus/285.json,Precalculus,2,128,128,83,211,0,0,0,0,,,83,127,1543,121,121,7363,7484,7484,685.95,17.2484,True,4,422,0,3.7870244546944005,0.5060160949618386,0.0298190901944441,28.342091018932894,4.193638935108153,4.194411003236246,0.09949584026622296,0.09827184466019417,0.4172496296217341,0.4121925065510415,41.33568053244592,41.35457928802589,41.35457928802589,67.53125,1062.61328125,1062.61328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/runner.log,NA,6,NA,6,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0048,MATH500,test/algebra/305.json,Algebra,5,128,128,90,218,0,0,0,0,,,90,127,1514,122,122,7362,7484,7484,737.705,17.2507,True,4,481,0,4.040670915907371,0.5399079256958005,0.031816306424467485,30.240381134650764,4.184345748987854,4.1870728155339805,0.12348744939271254,0.09578155339805826,0.5167141839197495,0.4010443384626261,41.41985182186235,41.44592394822006,41.44592394822006,67.33984375,1062.546875,1062.546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/runner.log,NA,5,NA,5,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0049,MATH500,test/algebra/1265.json,Algebra,2,128,128,58,186,0,0,0,0,,,58,127,1509,118,118,7374,7492,7492,491.525,17.2227,True,4,363,0,4.204575387615294,0.561208674267925,0.033106892815868455,31.50067880401378,4.183573505654281,4.19009756097561,0.11452504038772213,0.1008347757671125,0.47912392470006077,0.4225075480033006,41.51065589660743,41.50302753737215,41.514,66.98046875,1062.19140625,1062.19140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/runner.log,NA,\frac{3}{2},NA,\frac{3}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
