task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0102,MATH500,test/intermediate_algebra/582.json,Intermediate Algebra,5,256,256,230,486,0,0,0,0,,,230,255,1609,264,264,17017,17281,17281,871.212,14.985,True,4,673,0,4.829087240379791,0.2794448955720034,0.01893759702109722,83.45145660100316,3.9977113564668767,4.033017199017199,0.04389905362776026,0.005660933660933661,43.15805914826498,43.217626535626536,43.22,35.06640625,1003.99609375,1003.99609375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0102/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0102/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0102/runner.log,NA,850,NA,850,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0103,MATH500,test/intermediate_algebra/431.json,Intermediate Algebra,1,256,256,54,310,0,0,0,0,,,54,255,5034,135,135,17037,17172,17172,400,14.9674,True,4,687,0,3.802313563628157,0.22142520170208227,0.014911033582855518,65.29332851462271,4.004267782426778,3.995066147859922,0.03851882845188284,0.06567782101167315,42.69042259414226,42.916,42.916,35.19140625,1004.3828125,1004.3828125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0103/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0103/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0103/runner.log,(a+5)(b+2),(a+5)(b+2),(a+5)(b+2),(a+5)(b+2),last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0104,MATH500,test/intermediate_algebra/558.json,Intermediate Algebra,5,256,256,145,401,0,0,0,0,,,145,255,2775,259,259,16465,16724,16724,559.846,15.4874,True,4,661,0,6.259556261537936,0.3742858324287214,0.024547279457011514,104.68481891796044,4.020718828451883,3.985703832752613,0.013856903765690376,0.10049477351916375,42.77861589958159,43.99008362369338,43.99008362369338,35.04296875,1003.9140625,1003.9140625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0104/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0104/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0104/runner.log,NA,"(3,4]",NA,"(3,4]",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0105,MATH500,test/intermediate_algebra/362.json,Intermediate Algebra,4,256,256,119,375,0,0,0,0,,,119,255,1911,127,127,17065,17192,17192,937.008,14.9429,True,4,620,0,4.611939081838464,0.2682607655792499,0.018086035615052797,79.28845669496687,3.9903190789473686,4.01528906882591,0.06810526315789474,0.028608906882591094,44.54193092105263,44.03876194331984,44.775,34.39453125,1003.2734375,1003.2734375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0105/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0105/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0105/runner.log,NA,40,NA,40,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0106,MATH500,test/prealgebra/1804.json,Prealgebra,3,256,256,354,610,0,0,0,0,,,354,255,1740,382,382,17057,17439,17439,926.702,14.9499,True,4,684,0,5.034093080727351,0.28866867829160797,0.019741541493048437,87.78954923480428,3.948869706840391,3.979823038397329,0.09486970684039087,0.0758889816360601,43.922918566775245,43.67624457429048,43.922918566775245,35.421875,1004.03125,1004.03125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0106/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0106/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0106/runner.log,NA,29,NA,29,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0107,MATH500,test/intermediate_algebra/515.json,Intermediate Algebra,2,256,256,89,345,0,0,0,0,,,89,255,1995,130,130,17103,17233,17233,684.615,14.9097,True,4,954,0,6.125283160954867,0.3554391667704327,0.02402071827825438,105.55700471273522,3.937968676585748,3.997856170212766,0.12193343774471418,0.07406212765957448,43.65800704776821,43.56359234042554,43.65800704776821,34.79296875,1003.83984375,1003.83984375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0107/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0107/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0107/runner.log,NA,\frac43,NA,\frac43,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0108,MATH500,test/number_theory/914.json,Number Theory,2,256,256,71,327,0,0,0,0,,,71,255,1609,136,136,17014,17150,17150,522.059,14.9877,True,4,621,0,5.539999110801907,0.3230320181225602,0.021725486709027086,95.0109847502527,3.974620521172638,3.985969522240527,0.09824022801302931,0.06816474464579901,43.57221905537459,43.561424217462935,43.57221905537459,34.98828125,1004.09765625,1004.09765625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0108/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0108/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0108/runner.log,NA,9,NA,9,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0109,MATH500,test/intermediate_algebra/894.json,Intermediate Algebra,3,256,256,124,380,0,0,0,0,,,124,255,1567,140,140,17038,17178,17178,885.714,14.9665,True,4,689,0,5.613635851173542,0.3267921673753372,0.022014258239896244,96.43103665145911,3.975105824446268,3.9876647681041497,0.05724364232977851,0.022697314890154596,43.574081214109924,43.60898372660699,43.60898372660699,35.33203125,1004.45703125,1004.45703125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0109/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0109/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0109/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0110,MATH500,test/precalculus/44.json,Precalculus,5,256,256,180,436,0,0,0,0,,,180,255,1525,262,262,17086,17348,17348,687.023,14.9245,True,4,732,0,5.920800078185225,0.3412958311151271,0.023218823836020492,102.71403975635728,3.970956805215974,3.978664839467502,0.08497392013039935,0.07616914643696163,43.56,43.60516601409554,43.60516601409554,35.1171875,1004.0625,1004.0625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0110/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0110/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0110/runner.log,NA,120^\circ,NA,120^\circ,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0111,MATH500,test/intermediate_algebra/345.json,Intermediate Algebra,4,256,256,156,412,0,0,0,0,,,156,255,1533,266,266,17087,17353,17353,586.466,14.9236,True,4,720,0,4.936883495729877,0.2844974065423775,0.01936032743423481,85.66973930140055,3.9725185459940655,4.016068413391557,0.06657121661721067,0.04745269286754003,43.59596290801187,43.613342066957784,43.613342066957784,35.19140625,1004.125,1004.125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0111/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0111/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0111/runner.log,NA,504,NA,504,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0112,MATH500,test/counting_and_probability/23957.json,Counting & Probability,3,256,256,91,347,0,0,0,0,,,91,103,1599,137,137,6884,7021,7021,664.234,14.9622,False,4,355,0,1.6283167259900397,0.23192091240422158,0.015808900252330484,11.43241173317607,3.978617529880478,3.979683134582624,0.06338247011952192,0.06581942078364567,43.617960159362546,43.49818057921635,43.617960159362546,35.5390625,1004.4765625,1004.4765625,16,16,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0112/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0112/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0112/runner.log,NA,210,NA,210,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0113,MATH500,test/algebra/2058.json,Algebra,4,256,256,115,371,0,0,0,0,,,115,255,4853,139,139,17029,17168,17168,827.338,14.9745,True,4,676,0,4.911966451373689,0.2861117457696697,0.01926261353479878,84.32864003718349,3.9705220176140914,3.9651473254759746,0.03971096877502002,0.09355802357207615,43.09092473979183,43.32992067089755,43.33,34.87109375,1003.625,1003.625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0113/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0113/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0113/runner.log,NA,13,NA,13,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0114,MATH500,test/algebra/2593.json,Algebra,2,256,256,69,325,0,0,0,0,,,69,255,4531,135,135,17056,17191,17191,511.111,14.9508,True,4,566,0,5.121562929187693,0.2979211755678956,0.020084560506618405,88.04478831566563,4.001340442986054,4.014583732057416,0.019554552912223133,0.02271770334928229,42.50590319934373,43.02761961722488,43.02761961722488,34.99609375,1004.2890625,1004.2890625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0114/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0114/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0114/runner.log,8000,8000,8000,8000,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0115,MATH500,test/intermediate_algebra/1898.json,Intermediate Algebra,3,256,256,114,370,0,0,0,0,,,114,255,1559,133,133,17027,17160,17160,857.143,14.9762,True,4,603,0,4.793442708382287,0.2793381531691309,0.018797814542675633,82.25547687584005,3.9890669895076676,4.008770171149145,0.06858514931396287,0.02034474327628362,43.049,43.32267481662592,43.32267481662592,35.17578125,1004.16796875,1004.16796875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0115/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0115/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0115/runner.log,NA,-5,NA,-5,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0116,MATH500,test/counting_and_probability/1060.json,Counting & Probability,2,256,256,56,312,0,0,0,0,,,56,77,1574,138,138,5139,5277,5277,405.797,14.9835,False,4,355,0,1.4508309841731677,0.27493480844668705,0.018841960833417763,7.656035103481806,4.002715440582054,3.978867298578199,0.041961196443007276,0.09407582938388626,43.34677445432498,43.248,43.35,35.16796875,1004.11328125,1004.11328125,14,14,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0116/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0116/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0116/runner.log,NA,1260,NA,1260,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0117,MATH500,test/algebra/2157.json,Algebra,2,256,256,63,319,0,0,0,0,,,63,255,2545,135,135,17023,17158,17158,466.667,14.9797,True,4,750,0,5.459960456321428,0.3182166019536909,0.02141160963263305,93.68200150956308,4.009333333333333,3.9914415584415583,0.012333333333333333,0.045454545454545456,43.13366666666667,43.294798701298696,43.294798701298696,35.08203125,1004.13671875,1004.13671875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0117/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0117/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0117/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0118,MATH500,test/algebra/2251.json,Algebra,2,256,256,58,314,0,0,0,0,,,58,255,1648,138,138,17039,17177,17177,420.29,14.9657,True,4,724,0,4.656895512566106,0.271112272956052,0.018262335343396493,79.991494219348,3.9860218446601943,4.021689632968449,0.056567961165048544,0.0076983258209916295,43.343,43.459,43.459,35.37109375,1004.26953125,1004.26953125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0118/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0118/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0118/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0119,MATH500,test/intermediate_algebra/232.json,Intermediate Algebra,5,256,256,64,320,0,0,0,0,,,64,255,1798,127,127,16900,17027,17027,503.937,15.0888,True,4,724,0,6.170398066809157,0.3623890331126538,0.02419763947768297,105.06336788355952,3.9201393841166934,3.964,0.1997520259319287,0.09967272727272727,43.21568881685575,43.420472727272724,43.420472727272724,35.01171875,1003.99609375,1003.99609375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0119/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0119/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0119/runner.log,NA,81,NA,81,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0120,MATH500,test/prealgebra/1733.json,Prealgebra,3,256,256,192,448,0,0,0,0,,,192,255,3053,269,269,17072,17341,17341,713.755,14.9367,True,4,797,0,5.400870668700418,0.31145093528057305,0.021179884975295757,93.65649826593395,3.9880368050117463,3.988842443729904,0.055808144087705555,0.018720257234726687,43.4010070477682,43.46421864951769,43.46421864951769,35.4140625,1004.28125,1004.28125,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0120/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0120/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0120/runner.log,NA,-9,NA,-9,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0121,MATH500,test/intermediate_algebra/128.json,Intermediate Algebra,2,256,256,92,348,0,0,0,0,,,92,255,1533,138,138,17036,17174,17174,666.667,14.9683,True,4,778,0,4.727721324863878,0.27528364532804694,0.018540083626917166,81.19388603321224,3.9892499999999997,3.996075918367347,0.04575,0.030088979591836734,43.52343548387097,43.56798693877551,43.56798693877551,35.02734375,1003.93359375,1003.93359375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0121/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0121/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0121/runner.log,NA,\text{even},NA,\text{even},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0122,MATH500,test/prealgebra/505.json,Prealgebra,2,256,256,59,315,0,0,0,0,,,59,255,2693,142,142,17012,17154,17154,415.493,14.9894,True,4,734,0,4.3630539971710025,0.2543461581655009,0.0171100156751804,74.84382826747138,3.9956969205834683,4.011444094488189,0.037303079416531604,0.009801574803149606,43.50861588330632,43.49557952755906,43.50861588330632,34.77734375,1003.984375,1003.984375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0122/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0122/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0122/runner.log,6,6,6,6,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0123,MATH500,test/algebra/1332.json,Algebra,3,256,256,110,366,0,0,0,0,,,110,255,5343,137,137,17049,17186,17186,802.92,14.9569,True,4,701,0,5.117709498108739,0.2977836319160211,0.020069449012191133,87.95295543449679,3.977193548387097,4.007533864541833,0.07630322580645162,0.0129800796812749,42.73233548387097,43.15624701195219,43.15624701195219,34.81640625,1004.03515625,1004.03515625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0123/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0123/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0123/runner.log,NA,9,NA,9,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
