run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,action_text,action_name,action_arguments,gold_action,gold_arguments,action_valid,action_correct,action_schema_error,time_to_valid_action_ms,invalid_action_rate,valid_under_deadline,correct_under_deadline,action_budget_tokens
w3v2_010_always_max_b96_r1_d10000,2026-07-19T20:40:21+08:00,2026-07-19T20:40:24+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq728_budget96_temp0.0,tiny_schema_v2,w3v2_010,1,632,96,25,604,1043,41.72,1647,W3_action_always_max_b96_79d839fe87,NA,37.984,38.442,55.7,56.5,0,true,10000,true,none,"physical_run_id=w3v2_010_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_app_store"",""arguments"":{""app_query"":""photo editor"",""max_results"":6,""free_only"":true}}",search_app_store,"{""app_query"": ""photo editor"", ""free_only"": true, ""max_results"": 6}",search_app_store,"{""app_query"": ""photo editor"", ""free_only"": true, ""max_results"": 6}",true,true,false,1601.0,0.0,true,true,96
w3v2_011_always_max_b96_r1_d2000,2026-07-19T20:40:24+08:00,2026-07-19T20:40:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_011,1,641,96,26,735,1049,40.346,1784,W3_action_always_max_b96_79d839fe87,NA,38.442,38.994,55.7,57.6,0,true,2000,true,none,"physical_run_id=w3v2_011_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_app_store"",""arguments"":{""app_query"":""radar weather"",""max_results"":4,""free_only"":false}}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",true,true,false,1742.0,0.0,true,true,96
w3v2_011_always_max_b96_r1_d5000,2026-07-19T20:40:24+08:00,2026-07-19T20:40:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_011,1,641,96,26,735,1049,40.346,1784,W3_action_always_max_b96_79d839fe87,NA,38.442,38.994,55.7,57.6,0,true,5000,true,none,"physical_run_id=w3v2_011_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_app_store"",""arguments"":{""app_query"":""radar weather"",""max_results"":4,""free_only"":false}}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",true,true,false,1742.0,0.0,true,true,96
w3v2_011_always_max_b96_r1_d10000,2026-07-19T20:40:24+08:00,2026-07-19T20:40:28+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_011,1,641,96,26,735,1049,40.346,1784,W3_action_always_max_b96_79d839fe87,NA,38.442,38.994,55.7,57.6,0,true,10000,true,none,"physical_run_id=w3v2_011_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_app_store"",""arguments"":{""app_query"":""radar weather"",""max_results"":4,""free_only"":false}}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",search_app_store,"{""app_query"": ""radar weather"", ""free_only"": false, ""max_results"": 4}",true,true,false,1742.0,0.0,true,true,96
w3v2_012_always_max_b96_r1_d2000,2026-07-19T20:40:28+08:00,2026-07-19T20:40:31+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_012,1,627,96,23,608,951,41.348,1559,W3_action_always_max_b96_79d839fe87,NA,39.0,39.541,57.3,57.3,0,false,2000,false,wrong_action_type,"physical_run_id=w3v2_012_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=find_ui_element, got=click_element""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""Continue"",""visible_only"":true}}",click_element,"{""click_count"": 1, ""element_id"": ""Continue"", ""visible_only"": true}",find_ui_element,"{""description"": ""Continue button"", ""visible_only"": true}",false,false,false,NA,1.0,false,false,96
w3v2_012_always_max_b96_r1_d5000,2026-07-19T20:40:28+08:00,2026-07-19T20:40:31+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_012,1,627,96,23,608,951,41.348,1559,W3_action_always_max_b96_79d839fe87,NA,39.0,39.541,57.3,57.3,0,false,5000,false,wrong_action_type,"physical_run_id=w3v2_012_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=find_ui_element, got=click_element""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""Continue"",""visible_only"":true}}",click_element,"{""click_count"": 1, ""element_id"": ""Continue"", ""visible_only"": true}",find_ui_element,"{""description"": ""Continue button"", ""visible_only"": true}",false,false,false,NA,1.0,false,false,96
w3v2_012_always_max_b96_r1_d10000,2026-07-19T20:40:28+08:00,2026-07-19T20:40:31+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_012,1,627,96,23,608,951,41.348,1559,W3_action_always_max_b96_79d839fe87,NA,39.0,39.541,57.3,57.3,0,false,10000,false,wrong_action_type,"physical_run_id=w3v2_012_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=find_ui_element, got=click_element""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""Continue"",""visible_only"":true}}",click_element,"{""click_count"": 1, ""element_id"": ""Continue"", ""visible_only"": true}",find_ui_element,"{""description"": ""Continue button"", ""visible_only"": true}",false,false,false,NA,1.0,false,false,96
w3v2_013_always_max_b96_r1_d2000,2026-07-19T20:40:31+08:00,2026-07-19T20:40:35+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_013,1,623,96,21,602,850,40.476,1452,W3_action_always_max_b96_79d839fe87,NA,39.553,39.932,56.5,55.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_013_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'click_count' must have type integer""","{""action"":""click_element"",""arguments"":{""click_count"":""2"",""element_id"":""result_42""}}",click_element,"{""click_count"": ""2"", ""element_id"": ""result_42""}",click_element,"{""click_count"": 2, ""element_id"": ""result_42""}",false,false,false,NA,1.0,false,false,96
w3v2_013_always_max_b96_r1_d5000,2026-07-19T20:40:31+08:00,2026-07-19T20:40:35+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_013,1,623,96,21,602,850,40.476,1452,W3_action_always_max_b96_79d839fe87,NA,39.553,39.932,56.5,55.3,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_013_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'click_count' must have type integer""","{""action"":""click_element"",""arguments"":{""click_count"":""2"",""element_id"":""result_42""}}",click_element,"{""click_count"": ""2"", ""element_id"": ""result_42""}",click_element,"{""click_count"": 2, ""element_id"": ""result_42""}",false,false,false,NA,1.0,false,false,96
w3v2_013_always_max_b96_r1_d10000,2026-07-19T20:40:31+08:00,2026-07-19T20:40:35+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq719_budget96_temp0.0,tiny_schema_v2,w3v2_013,1,623,96,21,602,850,40.476,1452,W3_action_always_max_b96_79d839fe87,NA,39.553,39.932,56.5,55.3,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_013_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'click_count' must have type integer""","{""action"":""click_element"",""arguments"":{""click_count"":""2"",""element_id"":""result_42""}}",click_element,"{""click_count"": ""2"", ""element_id"": ""result_42""}",click_element,"{""click_count"": 2, ""element_id"": ""result_42""}",false,false,false,NA,1.0,false,false,96
w3v2_014_always_max_b96_r1_d2000,2026-07-19T20:40:35+08:00,2026-07-19T20:40:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_014,1,630,96,19,610,768,40.421,1378,W3_action_always_max_b96_79d839fe87,NA,39.944,40.099,54.9,57.6,0,true,2000,true,none,"physical_run_id=w3v2_014_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""confirm_new""}}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",true,true,false,1339.0,0.0,true,true,96
w3v2_014_always_max_b96_r1_d5000,2026-07-19T20:40:35+08:00,2026-07-19T20:40:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_014,1,630,96,19,610,768,40.421,1378,W3_action_always_max_b96_79d839fe87,NA,39.944,40.099,54.9,57.6,0,true,5000,true,none,"physical_run_id=w3v2_014_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""confirm_new""}}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",true,true,false,1339.0,0.0,true,true,96
w3v2_014_always_max_b96_r1_d10000,2026-07-19T20:40:35+08:00,2026-07-19T20:40:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_014,1,630,96,19,610,768,40.421,1378,W3_action_always_max_b96_79d839fe87,NA,39.944,40.099,54.9,57.6,0,true,10000,true,none,"physical_run_id=w3v2_014_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""click_element"",""arguments"":{""click_count"":1,""element_id"":""confirm_new""}}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",click_element,"{""click_count"": 1, ""element_id"": ""confirm_new""}",true,true,false,1339.0,0.0,true,true,96
w3v2_015_always_max_b96_r1_d2000,2026-07-19T20:40:37+08:00,2026-07-19T20:40:41+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_015,1,631,96,25,611,1029,41.16,1640,W3_action_always_max_b96_79d839fe87,NA,40.112,40.241,56.1,58.0,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_015_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302\""}, got={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302.\""}""","{""action"":""type_text"",""arguments"":{""replace_existing"":true,""text"":""meeting moved to room 302.""}}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302.""}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302""}",true,false,false,1595.0,0.0,true,false,96
w3v2_015_always_max_b96_r1_d5000,2026-07-19T20:40:37+08:00,2026-07-19T20:40:41+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_015,1,631,96,25,611,1029,41.16,1640,W3_action_always_max_b96_79d839fe87,NA,40.112,40.241,56.1,58.0,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_015_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302\""}, got={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302.\""}""","{""action"":""type_text"",""arguments"":{""replace_existing"":true,""text"":""meeting moved to room 302.""}}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302.""}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302""}",true,false,false,1595.0,0.0,true,false,96
w3v2_015_always_max_b96_r1_d10000,2026-07-19T20:40:37+08:00,2026-07-19T20:40:41+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_015,1,631,96,25,611,1029,41.16,1640,W3_action_always_max_b96_79d839fe87,NA,40.112,40.241,56.1,58.0,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_015_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302\""}, got={\""replace_existing\"": true, \""text\"": \""meeting moved to room 302.\""}""","{""action"":""type_text"",""arguments"":{""replace_existing"":true,""text"":""meeting moved to room 302.""}}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302.""}",type_text,"{""replace_existing"": true, ""text"": ""meeting moved to room 302""}",true,false,false,1595.0,0.0,true,false,96
w3v2_016_always_max_b96_r1_d2000,2026-07-19T20:40:41+08:00,2026-07-19T20:40:44+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_016,1,629,96,18,608,728,40.444,1336,W3_action_always_max_b96_79d839fe87,NA,40.247,40.413,56.9,57.6,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_016_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": false, \""text\"": \""billing address\""}, got={\""replace_existing\"": false, \""text\"": \""shipping address\""}""","{""action"":""type_text"",""arguments"":{""text"":""shipping address"",""replace_existing"":false}}",type_text,"{""replace_existing"": false, ""text"": ""shipping address""}",type_text,"{""replace_existing"": false, ""text"": ""billing address""}",true,false,false,1292.0,0.0,true,false,96
w3v2_016_always_max_b96_r1_d5000,2026-07-19T20:40:41+08:00,2026-07-19T20:40:44+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_016,1,629,96,18,608,728,40.444,1336,W3_action_always_max_b96_79d839fe87,NA,40.247,40.413,56.9,57.6,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_016_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": false, \""text\"": \""billing address\""}, got={\""replace_existing\"": false, \""text\"": \""shipping address\""}""","{""action"":""type_text"",""arguments"":{""text"":""shipping address"",""replace_existing"":false}}",type_text,"{""replace_existing"": false, ""text"": ""shipping address""}",type_text,"{""replace_existing"": false, ""text"": ""billing address""}",true,false,false,1292.0,0.0,true,false,96
w3v2_016_always_max_b96_r1_d10000,2026-07-19T20:40:41+08:00,2026-07-19T20:40:44+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_016,1,629,96,18,608,728,40.444,1336,W3_action_always_max_b96_79d839fe87,NA,40.247,40.413,56.9,57.6,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_016_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": false, \""text\"": \""billing address\""}, got={\""replace_existing\"": false, \""text\"": \""shipping address\""}""","{""action"":""type_text"",""arguments"":{""text"":""shipping address"",""replace_existing"":false}}",type_text,"{""replace_existing"": false, ""text"": ""shipping address""}",type_text,"{""replace_existing"": false, ""text"": ""billing address""}",true,false,false,1292.0,0.0,true,false,96
w3v2_017_always_max_b96_r1_d2000,2026-07-19T20:40:44+08:00,2026-07-19T20:40:48+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,606,1586,40.667,2192,W3_action_always_max_b96_79d839fe87,NA,40.413,40.769,56.5,58.8,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_017_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,2150.0,0.0,false,false,96
w3v2_017_always_max_b96_r1_d5000,2026-07-19T20:40:44+08:00,2026-07-19T20:40:48+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,606,1586,40.667,2192,W3_action_always_max_b96_79d839fe87,NA,40.413,40.769,56.5,58.8,0,true,5000,true,none,"physical_run_id=w3v2_017_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,2150.0,0.0,true,true,96
w3v2_017_always_max_b96_r1_d10000,2026-07-19T20:40:44+08:00,2026-07-19T20:40:48+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,606,1586,40.667,2192,W3_action_always_max_b96_79d839fe87,NA,40.413,40.769,56.5,58.8,0,true,10000,true,none,"physical_run_id=w3v2_017_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,2150.0,0.0,true,true,96
w3v2_018_always_max_b96_r1_d2000,2026-07-19T20:40:48+08:00,2026-07-19T20:40:52+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_018,1,630,96,33,617,1359,41.182,1976,W3_action_always_max_b96_79d839fe87,NA,40.769,41.063,58.0,59.6,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_018_always_max_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""08:45\"", \""vibrate\"": true}, got={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""20:00\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Yoga"",""repeat_days"":[""Sat"",""Sun""],""time"":""20:00"",""vibrate"":true}}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""20:00"", ""vibrate"": true}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""08:45"", ""vibrate"": true}",true,false,false,1934.0,0.0,true,false,96
