run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,answer,gold_answer,answer_correct,correct_under_deadline,reasoning_budget_tokens,output_truncated,energy_per_correct_answer_j
w2_013_always_max_b128_r1_d10000,2026-07-19T12:37:34+08:00,2026-07-19T12:37:41+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq234_budget128_temp0.0,gsm8k,w2_013,1,106,128,127,117,5098,40.142,5215,W2_reasoning_always_max_b128_ee97b216b9,NA,44.401,45.229,65.3,66.9,0,false,10000,false,parse_error,,NA,19,false,false,128,true,NA
w2_013_always_max_b128_r1_d20000,2026-07-19T12:37:34+08:00,2026-07-19T12:37:41+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq234_budget128_temp0.0,gsm8k,w2_013,1,106,128,127,117,5098,40.142,5215,W2_reasoning_always_max_b128_ee97b216b9,NA,44.401,45.229,65.3,66.9,0,false,20000,false,parse_error,,NA,19,false,false,128,true,NA
w2_013_always_max_b128_r1_d30000,2026-07-19T12:37:34+08:00,2026-07-19T12:37:41+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq234_budget128_temp0.0,gsm8k,w2_013,1,106,128,127,117,5098,40.142,5215,W2_reasoning_always_max_b128_ee97b216b9,NA,44.401,45.229,65.3,66.9,0,false,30000,false,parse_error,,NA,19,false,false,128,true,NA
w2_014_always_max_b128_r1_d5000,2026-07-19T12:37:41+08:00,2026-07-19T12:37:48+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq233_budget128_temp0.0,gsm8k,w2_014,1,105,128,127,127,5121,40.323,5248,W2_reasoning_always_max_b128_ee97b216b9,NA,45.229,45.528,66.1,67.2,0,false,5000,false,parse_error,,NA,30,false,false,128,true,NA
w2_014_always_max_b128_r1_d10000,2026-07-19T12:37:41+08:00,2026-07-19T12:37:48+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq233_budget128_temp0.0,gsm8k,w2_014,1,105,128,127,127,5121,40.323,5248,W2_reasoning_always_max_b128_ee97b216b9,NA,45.229,45.528,66.1,67.2,0,false,10000,false,parse_error,,NA,30,false,false,128,true,NA
w2_014_always_max_b128_r1_d20000,2026-07-19T12:37:41+08:00,2026-07-19T12:37:48+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq233_budget128_temp0.0,gsm8k,w2_014,1,105,128,127,127,5121,40.323,5248,W2_reasoning_always_max_b128_ee97b216b9,NA,45.229,45.528,66.1,67.2,0,false,20000,false,parse_error,,NA,30,false,false,128,true,NA
w2_014_always_max_b128_r1_d30000,2026-07-19T12:37:41+08:00,2026-07-19T12:37:48+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq233_budget128_temp0.0,gsm8k,w2_014,1,105,128,127,127,5121,40.323,5248,W2_reasoning_always_max_b128_ee97b216b9,NA,45.229,45.528,66.1,67.2,0,false,30000,false,parse_error,,NA,30,false,false,128,true,NA
w2_015_always_max_b128_r1_d5000,2026-07-19T12:37:48+08:00,2026-07-19T12:37:55+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq272_budget128_temp0.0,gsm8k,w2_015,1,144,128,127,239,5217,41.079,5456,W2_reasoning_always_max_b128_ee97b216b9,NA,45.52,45.853,66.5,66.1,0,false,5000,false,parse_error,,NA,150,false,false,128,true,NA
w2_015_always_max_b128_r1_d10000,2026-07-19T12:37:48+08:00,2026-07-19T12:37:55+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq272_budget128_temp0.0,gsm8k,w2_015,1,144,128,127,239,5217,41.079,5456,W2_reasoning_always_max_b128_ee97b216b9,NA,45.52,45.853,66.5,66.1,0,false,10000,false,parse_error,,NA,150,false,false,128,true,NA
w2_015_always_max_b128_r1_d20000,2026-07-19T12:37:48+08:00,2026-07-19T12:37:55+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq272_budget128_temp0.0,gsm8k,w2_015,1,144,128,127,239,5217,41.079,5456,W2_reasoning_always_max_b128_ee97b216b9,NA,45.52,45.853,66.5,66.1,0,false,20000,false,parse_error,,NA,150,false,false,128,true,NA
w2_015_always_max_b128_r1_d30000,2026-07-19T12:37:48+08:00,2026-07-19T12:37:55+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq272_budget128_temp0.0,gsm8k,w2_015,1,144,128,127,239,5217,41.079,5456,W2_reasoning_always_max_b128_ee97b216b9,NA,45.52,45.853,66.5,66.1,0,false,30000,false,parse_error,,NA,150,false,false,128,true,NA
w2_016_always_max_b128_r1_d5000,2026-07-19T12:37:55+08:00,2026-07-19T12:38:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq246_budget128_temp0.0,gsm8k,w2_016,1,118,128,81,127,3290,40.617,3417,W2_reasoning_always_max_b128_ee97b216b9,NA,45.86,46.028,65.7,66.1,0,true,5000,true,none,,70,70,true,true,128,false,NA
w2_016_always_max_b128_r1_d10000,2026-07-19T12:37:55+08:00,2026-07-19T12:38:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq246_budget128_temp0.0,gsm8k,w2_016,1,118,128,81,127,3290,40.617,3417,W2_reasoning_always_max_b128_ee97b216b9,NA,45.86,46.028,65.7,66.1,0,true,10000,true,none,,70,70,true,true,128,false,NA
w2_016_always_max_b128_r1_d20000,2026-07-19T12:37:55+08:00,2026-07-19T12:38:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq246_budget128_temp0.0,gsm8k,w2_016,1,118,128,81,127,3290,40.617,3417,W2_reasoning_always_max_b128_ee97b216b9,NA,45.86,46.028,65.7,66.1,0,true,20000,true,none,,70,70,true,true,128,false,NA
w2_016_always_max_b128_r1_d30000,2026-07-19T12:37:55+08:00,2026-07-19T12:38:00+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq246_budget128_temp0.0,gsm8k,w2_016,1,118,128,81,127,3290,40.617,3417,W2_reasoning_always_max_b128_ee97b216b9,NA,45.86,46.028,65.7,66.1,0,true,30000,true,none,,70,70,true,true,128,false,NA
w2_017_always_max_b128_r1_d5000,2026-07-19T12:38:00+08:00,2026-07-19T12:38:05+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq239_budget128_temp0.0,gsm8k,w2_017,1,111,128,79,125,3195,40.443,3320,W2_reasoning_always_max_b128_ee97b216b9,NA,46.021,46.028,65.3,65.3,0,true,5000,true,none,,-3,-3,true,true,128,false,NA
w2_017_always_max_b128_r1_d10000,2026-07-19T12:38:00+08:00,2026-07-19T12:38:05+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq239_budget128_temp0.0,gsm8k,w2_017,1,111,128,79,125,3195,40.443,3320,W2_reasoning_always_max_b128_ee97b216b9,NA,46.021,46.028,65.3,65.3,0,true,10000,true,none,,-3,-3,true,true,128,false,NA
w2_017_always_max_b128_r1_d20000,2026-07-19T12:38:00+08:00,2026-07-19T12:38:05+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq239_budget128_temp0.0,gsm8k,w2_017,1,111,128,79,125,3195,40.443,3320,W2_reasoning_always_max_b128_ee97b216b9,NA,46.021,46.028,65.3,65.3,0,true,20000,true,none,,-3,-3,true,true,128,false,NA
w2_017_always_max_b128_r1_d30000,2026-07-19T12:38:00+08:00,2026-07-19T12:38:05+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq239_budget128_temp0.0,gsm8k,w2_017,1,111,128,79,125,3195,40.443,3320,W2_reasoning_always_max_b128_ee97b216b9,NA,46.021,46.028,65.3,65.3,0,true,30000,true,none,,-3,-3,true,true,128,false,NA
w2_018_always_max_b128_r1_d5000,2026-07-19T12:38:05+08:00,2026-07-19T12:38:13+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq286_budget128_temp0.0,gsm8k,w2_018,1,158,128,127,240,5231,41.189,5471,W2_reasoning_always_max_b128_ee97b216b9,NA,46.056,46.37,64.9,66.9,0,false,5000,false,parse_error,,NA,342,false,false,128,true,NA
w2_018_always_max_b128_r1_d10000,2026-07-19T12:38:05+08:00,2026-07-19T12:38:13+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq286_budget128_temp0.0,gsm8k,w2_018,1,158,128,127,240,5231,41.189,5471,W2_reasoning_always_max_b128_ee97b216b9,NA,46.056,46.37,64.9,66.9,0,false,10000,false,parse_error,,NA,342,false,false,128,true,NA
w2_018_always_max_b128_r1_d20000,2026-07-19T12:38:05+08:00,2026-07-19T12:38:13+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq286_budget128_temp0.0,gsm8k,w2_018,1,158,128,127,240,5231,41.189,5471,W2_reasoning_always_max_b128_ee97b216b9,NA,46.056,46.37,64.9,66.9,0,false,20000,false,parse_error,,NA,342,false,false,128,true,NA
w2_018_always_max_b128_r1_d30000,2026-07-19T12:38:05+08:00,2026-07-19T12:38:13+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq286_budget128_temp0.0,gsm8k,w2_018,1,158,128,127,240,5231,41.189,5471,W2_reasoning_always_max_b128_ee97b216b9,NA,46.056,46.37,64.9,66.9,0,false,30000,false,parse_error,,NA,342,false,false,128,true,NA
w2_019_always_max_b128_r1_d5000,2026-07-19T12:38:13+08:00,2026-07-19T12:38:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq231_budget128_temp0.0,gsm8k,w2_019,1,103,128,62,125,2520,40.645,2645,W2_reasoning_always_max_b128_ee97b216b9,NA,46.384,46.53,66.1,66.1,0,true,5000,true,none,,375,375,true,true,128,false,NA
w2_019_always_max_b128_r1_d10000,2026-07-19T12:38:13+08:00,2026-07-19T12:38:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq231_budget128_temp0.0,gsm8k,w2_019,1,103,128,62,125,2520,40.645,2645,W2_reasoning_always_max_b128_ee97b216b9,NA,46.384,46.53,66.1,66.1,0,true,10000,true,none,,375,375,true,true,128,false,NA
w2_019_always_max_b128_r1_d20000,2026-07-19T12:38:13+08:00,2026-07-19T12:38:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq231_budget128_temp0.0,gsm8k,w2_019,1,103,128,62,125,2520,40.645,2645,W2_reasoning_always_max_b128_ee97b216b9,NA,46.384,46.53,66.1,66.1,0,true,20000,true,none,,375,375,true,true,128,false,NA
w2_019_always_max_b128_r1_d30000,2026-07-19T12:38:13+08:00,2026-07-19T12:38:17+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq231_budget128_temp0.0,gsm8k,w2_019,1,103,128,62,125,2520,40.645,2645,W2_reasoning_always_max_b128_ee97b216b9,NA,46.384,46.53,66.1,66.1,0,true,30000,true,none,,375,375,true,true,128,false,NA
w2_020_always_max_b128_r1_d5000,2026-07-19T12:38:17+08:00,2026-07-19T12:38:24+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq287_budget128_temp0.0,gsm8k,w2_020,1,159,128,127,248,5113,40.26,5361,W2_reasoning_always_max_b128_ee97b216b9,NA,46.53,46.841,65.3,67.2,0,false,5000,false,parse_error,,NA,98,false,false,128,true,NA
w2_020_always_max_b128_r1_d10000,2026-07-19T12:38:17+08:00,2026-07-19T12:38:24+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq287_budget128_temp0.0,gsm8k,w2_020,1,159,128,127,248,5113,40.26,5361,W2_reasoning_always_max_b128_ee97b216b9,NA,46.53,46.841,65.3,67.2,0,false,10000,false,parse_error,,NA,98,false,false,128,true,NA
w2_020_always_max_b128_r1_d20000,2026-07-19T12:38:17+08:00,2026-07-19T12:38:24+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq287_budget128_temp0.0,gsm8k,w2_020,1,159,128,127,248,5113,40.26,5361,W2_reasoning_always_max_b128_ee97b216b9,NA,46.53,46.841,65.3,67.2,0,false,20000,false,parse_error,,NA,98,false,false,128,true,NA
w2_020_always_max_b128_r1_d30000,2026-07-19T12:38:17+08:00,2026-07-19T12:38:24+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq287_budget128_temp0.0,gsm8k,w2_020,1,159,128,127,248,5113,40.26,5361,W2_reasoning_always_max_b128_ee97b216b9,NA,46.53,46.841,65.3,67.2,0,false,30000,false,parse_error,,NA,98,false,false,128,true,NA
w2_021_always_max_b128_r1_d5000,2026-07-19T12:38:24+08:00,2026-07-19T12:38:31+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq271_budget128_temp0.0,gsm8k,w2_021,1,143,128,115,238,4710,40.957,4948,W2_reasoning_always_max_b128_ee97b216b9,NA,46.841,47.1,66.1,67.6,0,true,5000,true,none,,80,80,true,true,128,false,NA
w2_021_always_max_b128_r1_d10000,2026-07-19T12:38:24+08:00,2026-07-19T12:38:31+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq271_budget128_temp0.0,gsm8k,w2_021,1,143,128,115,238,4710,40.957,4948,W2_reasoning_always_max_b128_ee97b216b9,NA,46.841,47.1,66.1,67.6,0,true,10000,true,none,,80,80,true,true,128,false,NA
w2_021_always_max_b128_r1_d20000,2026-07-19T12:38:24+08:00,2026-07-19T12:38:31+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq271_budget128_temp0.0,gsm8k,w2_021,1,143,128,115,238,4710,40.957,4948,W2_reasoning_always_max_b128_ee97b216b9,NA,46.841,47.1,66.1,67.6,0,true,20000,true,none,,80,80,true,true,128,false,NA
w2_021_always_max_b128_r1_d30000,2026-07-19T12:38:24+08:00,2026-07-19T12:38:31+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq271_budget128_temp0.0,gsm8k,w2_021,1,143,128,115,238,4710,40.957,4948,W2_reasoning_always_max_b128_ee97b216b9,NA,46.841,47.1,66.1,67.6,0,true,30000,true,none,,80,80,true,true,128,false,NA
w2_022_always_max_b128_r1_d5000,2026-07-19T12:38:31+08:00,2026-07-19T12:38:38+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq267_budget128_temp0.0,gsm8k,w2_022,1,139,128,127,249,5098,40.142,5347,W2_reasoning_always_max_b128_ee97b216b9,NA,47.086,47.608,67.2,68.8,0,false,5000,false,parse_error,,NA,10,false,false,128,true,NA
w2_022_always_max_b128_r1_d10000,2026-07-19T12:38:31+08:00,2026-07-19T12:38:38+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq267_budget128_temp0.0,gsm8k,w2_022,1,139,128,127,249,5098,40.142,5347,W2_reasoning_always_max_b128_ee97b216b9,NA,47.086,47.608,67.2,68.8,0,false,10000,false,parse_error,,NA,10,false,false,128,true,NA
w2_022_always_max_b128_r1_d20000,2026-07-19T12:38:31+08:00,2026-07-19T12:38:38+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq267_budget128_temp0.0,gsm8k,w2_022,1,139,128,127,249,5098,40.142,5347,W2_reasoning_always_max_b128_ee97b216b9,NA,47.086,47.608,67.2,68.8,0,false,20000,false,parse_error,,NA,10,false,false,128,true,NA
w2_022_always_max_b128_r1_d30000,2026-07-19T12:38:31+08:00,2026-07-19T12:38:38+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq267_budget128_temp0.0,gsm8k,w2_022,1,139,128,127,249,5098,40.142,5347,W2_reasoning_always_max_b128_ee97b216b9,NA,47.086,47.608,67.2,68.8,0,false,30000,false,parse_error,,NA,10,false,false,128,true,NA
w2_023_always_max_b128_r1_d5000,2026-07-19T12:38:38+08:00,2026-07-19T12:38:45+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq275_budget128_temp0.0,gsm8k,w2_023,1,147,128,127,246,5082,40.016,5328,W2_reasoning_always_max_b128_ee97b216b9,NA,47.616,48.08,68.0,69.2,0,false,5000,false,parse_error,,NA,80,false,false,128,true,NA
w2_023_always_max_b128_r1_d10000,2026-07-19T12:38:38+08:00,2026-07-19T12:38:45+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq275_budget128_temp0.0,gsm8k,w2_023,1,147,128,127,246,5082,40.016,5328,W2_reasoning_always_max_b128_ee97b216b9,NA,47.616,48.08,68.0,69.2,0,false,10000,false,parse_error,,NA,80,false,false,128,true,NA
w2_023_always_max_b128_r1_d20000,2026-07-19T12:38:38+08:00,2026-07-19T12:38:45+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq275_budget128_temp0.0,gsm8k,w2_023,1,147,128,127,246,5082,40.016,5328,W2_reasoning_always_max_b128_ee97b216b9,NA,47.616,48.08,68.0,69.2,0,false,20000,false,parse_error,,NA,80,false,false,128,true,NA
w2_023_always_max_b128_r1_d30000,2026-07-19T12:38:38+08:00,2026-07-19T12:38:45+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq275_budget128_temp0.0,gsm8k,w2_023,1,147,128,127,246,5082,40.016,5328,W2_reasoning_always_max_b128_ee97b216b9,NA,47.616,48.08,68.0,69.2,0,false,30000,false,parse_error,,NA,80,false,false,128,true,NA
w2_024_always_max_b128_r1_d5000,2026-07-19T12:38:45+08:00,2026-07-19T12:38:52+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq242_budget128_temp0.0,gsm8k,w2_024,1,114,128,127,124,5159,40.622,5283,W2_reasoning_always_max_b128_ee97b216b9,NA,48.096,48.386,68.0,69.6,0,false,5000,false,parse_error,,NA,122,false,false,128,true,NA
w2_024_always_max_b128_r1_d10000,2026-07-19T12:38:45+08:00,2026-07-19T12:38:52+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq242_budget128_temp0.0,gsm8k,w2_024,1,114,128,127,124,5159,40.622,5283,W2_reasoning_always_max_b128_ee97b216b9,NA,48.096,48.386,68.0,69.6,0,false,10000,false,parse_error,,NA,122,false,false,128,true,NA
w2_024_always_max_b128_r1_d20000,2026-07-19T12:38:45+08:00,2026-07-19T12:38:52+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq242_budget128_temp0.0,gsm8k,w2_024,1,114,128,127,124,5159,40.622,5283,W2_reasoning_always_max_b128_ee97b216b9,NA,48.096,48.386,68.0,69.6,0,false,20000,false,parse_error,,NA,122,false,false,128,true,NA
w2_024_always_max_b128_r1_d30000,2026-07-19T12:38:45+08:00,2026-07-19T12:38:52+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq242_budget128_temp0.0,gsm8k,w2_024,1,114,128,127,124,5159,40.622,5283,W2_reasoning_always_max_b128_ee97b216b9,NA,48.096,48.386,68.0,69.6,0,false,30000,false,parse_error,,NA,122,false,false,128,true,NA
w2_025_always_max_b128_r1_d5000,2026-07-19T12:38:52+08:00,2026-07-19T12:38:59+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq360_budget128_temp0.0,math,w2_025,1,232,128,127,244,5155,40.591,5399,W2_reasoning_always_max_b128_ee97b216b9,NA,48.386,48.576,68.8,68.4,0,false,5000,false,parse_error,,NA,224,false,false,128,true,NA
w2_025_always_max_b128_r1_d10000,2026-07-19T12:38:52+08:00,2026-07-19T12:38:59+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq360_budget128_temp0.0,math,w2_025,1,232,128,127,244,5155,40.591,5399,W2_reasoning_always_max_b128_ee97b216b9,NA,48.386,48.576,68.8,68.4,0,false,10000,false,parse_error,,NA,224,false,false,128,true,NA
w2_025_always_max_b128_r1_d20000,2026-07-19T12:38:52+08:00,2026-07-19T12:38:59+08:00,mym,W2_reasoning,10.29.195.116:37907,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,always_max,2,kHtpBurst,hybrid_prefill_ar128_seq360_budget128_temp0.0,math,w2_025,1,232,128,127,244,5155,40.591,5399,W2_reasoning_always_max_b128_ee97b216b9,NA,48.386,48.576,68.8,68.4,0,false,20000,false,parse_error,,NA,224,false,false,128,true,NA
