task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,start_power_w,end_power_w
GSM8K,gsm8k_0029,GSM8K,29,Grade School Math,,128,128,116,244,0,0,0,0,,,116,127,1169,131,131,7606,7737,7737,885.496,16.6973,True,4,465,0,3.402567524177436,0.43977866410461885,0.026791870269113668,26.325664934560823,4.112921901528013,4.1497341236240475,0.15634295415959254,0.10312701100762066,39.86243972835314,39.911531752751905,39.911531752751905,92.0546875,1061.37109375,1061.37109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0029/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0029/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0029/runner.log,NA,25,NA,25,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0030,GSM8K,30,Grade School Math,,128,128,133,261,0,0,0,0,,,133,127,1167,255,255,7569,7824,7824,521.569,16.779,True,4,425,0,3.9655029026982023,0.5068383055595862,0.031224432304710253,31.026094710710733,4.138901763224181,4.147291841883936,0.23518136020151134,0.11132548359966357,39.95615365239295,40.01220100925147,40.01220100925147,92.00390625,1060.97265625,1060.97265625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0030/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0030/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0030/runner.log,NA,104,NA,104,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0031,GSM8K,31,Grade School Math,,128,128,105,233,0,0,0,0,,,105,127,1178,132,132,7587,7719,7719,795.455,16.7392,True,4,380,0,3.5468749115383265,0.45949927601222,0.0279281489097506,27.378327442164345,4.126829497016198,4.158665807560137,0.1994927536231884,0.07570017182130584,40.053558397271956,40.04572680412371,40.054,91.71875,1061.04296875,1061.04296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0031/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0031/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0031/runner.log,NA,109,NA,109,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0032,GSM8K,32,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1489,256,256,7584,7840,7840,503.906,16.7458,True,4,416,0,3.288674105197735,0.41947373790787434,0.02589507169447035,25.783204984750242,4.149671009771986,4.159208754208755,0.10796091205211726,0.07632154882154882,40.0761009771987,40.03105218855219,40.08,66.171875,1061.3125,1061.3125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0032/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0032/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0032/runner.log,NA,80,NA,80,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0033,GSM8K,33,Grade School Math,,128,128,107,235,0,0,0,0,,,107,127,1511,127,127,7554,7681,7681,842.52,16.8123,True,4,481,0,3.429957095310979,0.4465508521430776,0.027007536183551017,26.34550044908363,4.150296296296297,4.152100418410042,0.10714814814814816,0.09887866108786611,40.061,39.999116317991636,40.061,66.125,1061.26171875,1061.26171875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0033/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0033/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0033/runner.log,NA,35,NA,35,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0034,GSM8K,34,Grade School Math,,128,128,96,224,0,0,0,0,,,96,127,1499,130,130,7576,7706,7706,738.462,16.7635,True,4,320,0,3.252831289396239,0.4221166998956967,0.02561284479839558,25.06631791608742,4.1509418032786884,4.1495851851851855,0.09211639344262296,0.09382633744855967,40.04424098360656,39.93926419753087,40.04424098360656,65.734375,1060.921875,1060.921875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0034/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0034/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0034/runner.log,NA,70,NA,70,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0035,GSM8K,35,Grade School Math,,128,128,107,235,0,0,0,0,,,107,127,7861,139,139,7651,7790,7790,769.784,16.5991,True,4,387,0,3.149197246768388,0.4042615207661602,0.024796828714711717,24.53224655232574,4.144243640821331,4.160921585160202,0.21180723260802942,0.05461973018549748,39.64901409745633,39.40599915682968,39.64901409745633,65.4140625,1060.88671875,1060.88671875,19,19,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0035/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0035/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0035/runner.log,NA,23,NA,23,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0036,GSM8K,36,Grade School Math,,128,128,118,246,0,0,0,0,,,118,127,1192,130,130,7611,7741,7741,907.692,16.6864,True,4,433,0,3.048139648598339,0.3937656179561218,0.02400109959526251,23.59564901979974,4.146062765055132,4.160145655877343,0.10012807463952503,0.04242419080068143,39.49006276505513,39.74537734241908,39.74537734241908,91.75390625,1060.97265625,1060.97265625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0036/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0036/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0036/runner.log,NA,9,NA,9,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0037,GSM8K,37,Grade School Math,,128,128,109,237,0,0,0,0,,,109,127,1185,131,131,7605,7736,7736,832.061,16.6995,True,4,362,0,3.5182135655768536,0.45478458707043096,0.027702469020290187,27.21690014330254,4.108354838709678,4.162141396933561,0.16999999999999998,0.04866269165247019,39.824451612903225,39.9762674616695,39.9762674616695,91.515625,1060.6796875,1060.6796875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0037/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0037/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0037/runner.log,NA,75,NA,75,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0038,GSM8K,38,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1495,258,258,7555,7813,7813,500,16.8101,True,4,443,0,3.370752530466478,0.4314287124621116,0.026541358507610063,26.33568952053459,4.15244925124792,4.157006796941377,0.0846522462562396,0.07220985556499575,40.04369550748752,40.05238827527612,40.054,65.80859375,1061.23828125,1061.23828125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0038/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0038/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0038/runner.log,NA,2,NA,2,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0039,GSM8K,39,Grade School Math,,128,128,110,238,0,0,0,0,,,110,127,1489,130,130,7562,7692,7692,846.154,16.7945,True,4,377,0,3.4287001211582324,0.4457488457043984,0.026997638749277422,26.373561331949123,4.151265339966833,4.167327018121911,0.08740049751243781,0.028640856672158155,40.105,40.07403212520593,40.105,65.765625,1061.14453125,1061.14453125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0039/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0039/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0039/runner.log,NA,10,NA,10,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0040,GSM8K,40,Grade School Math,,128,128,138,266,0,0,0,0,,,138,127,1435,246,246,7571,7817,7817,560.976,16.7745,True,4,476,0,2.750509235718775,0.351862509366608,0.02165755303715571,21.50073069561366,4.1479044117647055,4.146373022481266,0.11612990196078432,0.10524895920066611,40.12055637254902,40.103002497918396,40.125,66.2109375,1061.27734375,1061.27734375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0040/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0040/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0040/runner.log,NA,18,NA,18,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0041,GSM8K,41,Grade School Math,,128,128,110,238,0,0,0,0,,,110,127,1494,134,134,7551,7685,7685,820.896,16.819,True,4,460,0,3.2541205030591556,0.42343793143255115,0.025622996087079967,25.00791606600961,4.141259567387687,4.148114617940199,0.11167803660565723,0.09941029900332227,40.157,40.087349667774085,40.157,66.1015625,1061.28125,1061.28125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0041/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0041/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0041/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0042,GSM8K,42,Grade School Math,,128,128,194,322,0,0,0,0,,,194,127,1492,247,247,7535,7782,7782,785.425,16.8547,True,4,441,0,3.3202351207851604,0.4266557595457672,0.02614358362822961,25.83806970995012,4.149659628378378,4.156479201331115,0.09527027027027027,0.040201331114808656,40.15365962837838,40.09267054908486,40.15365962837838,66.265625,1061.21484375,1061.21484375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0042/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0042/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0042/runner.log,NA,200,NA,200,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0043,GSM8K,43,Grade School Math,,128,128,147,275,0,0,0,0,,,147,127,1483,250,250,7559,7809,7809,588,16.8012,True,4,469,0,2.9288826388962774,0.3750650069018155,0.023062068022805336,22.87164452714103,4.147167508417508,4.15298024691358,0.10938383838383839,0.04270699588477366,40.157,40.141990123456786,40.157,66.10546875,1061.4609375,1061.4609375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0043/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0043/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0043/runner.log,NA,26,NA,26,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0044,GSM8K,44,Grade School Math,,128,128,127,255,0,0,0,0,,,127,127,1475,130,130,7547,7677,7677,976.923,16.8279,True,4,465,0,3.266906961191078,0.42554473898542117,0.025723676859772268,25.080044741063904,4.150138539042821,4.146134462678666,0.08344584382871537,0.0835452620434092,40.19459949622166,40.17154155637904,40.202,66.44921875,1061.375,1061.375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0044/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0044/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0044/runner.log,NA,48,NA,48,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0045,GSM8K,45,Grade School Math,,128,128,143,271,0,0,0,0,,,143,127,9476,254,254,7651,7905,7905,562.992,16.5991,True,4,596,0,3.1491963615389627,0.3983803113901281,0.02479682174440128,24.8943972379655,4.169405136702568,4.1459128630705395,0.034784589892294944,0.08106224066390041,39.586771333885665,39.412800829875515,39.586771333885665,66.36328125,1061.5703125,1061.5703125,20,20,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0045/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0045/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0045/runner.log,NA,20,NA,20,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0046,GSM8K,46,Grade School Math,,128,128,158,286,0,0,0,0,,,158,127,1170,254,254,7594,7848,7848,622.047,16.7237,True,4,489,0,3.586060490525983,0.45693941010779604,0.028236696775795142,28.143402729647917,4.119192495921697,4.1583156996587025,0.23603752039151712,0.0649556313993174,39.564016313213706,39.77804436860068,39.77804436860068,92.06640625,1061.19921875,1061.19921875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0046/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0046/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0046/runner.log,NA,104,NA,104,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0047,GSM8K,47,Grade School Math,,128,128,159,287,0,0,0,0,,,159,127,1486,257,257,7572,7829,7829,618.677,16.7723,True,4,468,0,3.3573988475631693,0.4288413395788951,0.026436211398135193,26.28507557757205,4.149652392947103,4.149383788254756,0.09149202350965575,0.07956989247311827,39.88139042821158,40.016386269644336,40.016386269644336,65.3515625,1060.83203125,1060.83203125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0047/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0047/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0047/runner.log,NA,163,NA,163,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0048,GSM8K,48,Grade School Math,,128,128,116,244,0,0,0,0,,,116,127,1492,131,131,7558,7689,7689,885.496,16.8034,True,4,394,0,3.1676564875642215,0.4119724915547173,0.024942177067434814,24.356110732881298,4.140198664440734,4.1433625,0.11413021702838064,0.098775,40.091490818030046,40.1191375,40.1191375,65.984375,1061.09375,1061.09375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0048/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0048/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0048/runner.log,NA,800,NA,800,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0049,GSM8K,49,Grade School Math,,128,128,102,230,0,0,0,0,,,102,52,1491,130,130,3094,3224,3224,784.615,16.8067,False,4,234,0,1.3071851644835992,0.4054544554849873,0.025138176240069216,4.214364970295124,4.14620232172471,4.151843803056027,0.08674129353233831,0.06595925297113753,40.183,40.12629371816639,40.183,65.87109375,1061.0078125,1061.0078125,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0049/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0049/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0049/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0050,GSM8K,50,Grade School Math,,128,128,109,237,0,0,0,0,,,109,127,1485,132,132,7591,7723,7723,825.758,16.7303,True,4,428,0,3.3604532772028297,0.4351227861197501,0.02646026202521913,25.952780659837455,4.144929042904291,4.146791666666667,0.08844389438943895,0.10252833333333333,40.109100660066005,40.11501166666667,40.11501166666667,65.9609375,1061.125,1061.125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0050/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0050/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0050/runner.log,NA,30,NA,30,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0051,GSM8K,51,Grade School Math,,128,128,102,230,0,0,0,0,,,102,127,1492,129,129,7543,7672,7672,790.698,16.8368,True,4,391,0,3.3331937935589586,0.4344621733001771,0.026245620421724083,25.57226278418433,4.145537822111388,4.135474380165289,0.07724355777223607,0.11003305785123968,40.183,40.190064462809914,40.190064462809914,66.140625,1061.4296875,1061.4296875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0051/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0051/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0051/runner.log,NA,294,NA,294,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0052,GSM8K,52,Grade School Math,,128,128,115,243,0,0,0,0,,,115,127,1486,131,131,7544,7675,7675,877.863,16.8346,True,4,467,0,3.2711965754117758,0.426214537512935,0.025757453349699023,25.106433716285377,4.146283483976992,4.145489166666667,0.0886417419884963,0.09958833333333333,40.247,40.20911583333333,40.247,66.3515625,1061.1484375,1061.1484375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0052/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0052/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0052/runner.log,NA,5,NA,5,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0053,GSM8K,53,Grade School Math,,128,128,128,256,0,0,0,0,,,128,127,1494,128,128,7526,7654,7654,1000,16.8748,True,4,553,0,3.6735284586546384,0.4799488448725684,0.02892542093428849,28.117186822542603,4.143789695945946,4.1398398340248965,0.09687922297297297,0.097749377593361,40.269210304054056,40.261747717842326,40.273,65.76953125,1060.9921875,1060.9921875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0053/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0053/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0053/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0054,GSM8K,54,Grade School Math,,128,128,166,294,0,0,0,0,,,166,127,1475,249,249,7528,7777,7777,666.667,16.8704,True,4,404,0,3.47629481131461,0.4469968897151356,0.027372400089091416,27.035144747593723,4.135969011725293,4.143189925681255,0.1145569514237856,0.0887588769611891,40.32262897822446,40.32767134599504,40.33,66.0,1061.35546875,1061.35546875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0054/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0054/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0054/runner.log,NA,40,NA,40,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0055,GSM8K,55,Grade School Math,,128,128,148,276,0,0,0,0,,,148,127,1482,250,250,7568,7818,7818,592,16.7812,True,4,403,0,3.2619719526417077,0.41723867391170477,0.025684818524737855,25.50209672575287,4.142558701082431,4.148667497921862,0.10688259783513739,0.07834164588528678,40.38464779350541,40.36723025768911,40.388,66.08984375,1061.73046875,1061.73046875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0055/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0055/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0055/runner.log,NA,40,NA,40,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0056,GSM8K,56,Grade School Math,,128,128,116,244,0,0,0,0,,,116,127,1501,130,130,7541,7671,7671,892.308,16.8413,True,4,398,0,3.1659756241559895,0.4127200657223295,0.024928941922488106,24.286199012900596,4.143177966101695,4.132874895746456,0.09392372881355932,0.1272860717264387,40.42292372881356,40.412164303586316,40.426,66.0546875,1061.15234375,1061.15234375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0056/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0056/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0056/runner.log,NA,14,NA,14,missing_answer_marker,gsm8k_numeric_exact,False,,
